,TradeIdx,Date,EntryDate,Time,TradeVolume,AskVolume,BidVolume,TradePrice,AskPrice,BidPrice,MidPrice,MidPriceW,Buy/Sell
2576,75830,20201126,201126,95536,1,4,14,362775,362775,362750,362762.5,362755.55555555556,1
2577,75835,20201126,201126,95536,2,2,14,362775,362775,362750,362762.5,362753.125,1
2578,75892,20201126,201126,95538,5,16,9,362775,362775,362750,362762.5,362766.0,1
2579,75895,20201126,201126,95538,5,11,9,362775,362775,362750,362762.5,362763.75,1
2580,75908,20201126,201126,95538,3,3,12,362775,362775,362750,362762.5,362755.0,1
2581,75917,20201126,201126,95538,1,1,12,362775,362775,362750,362762.5,362751.92307692306,1
2582,75940,20201126,201126,95538,1,20,15,362800,362800,362750,362775.0,362778.5714285714,1
2583,76015,20201126,201126,95539,4,17,11,362800,362800,362775,362787.5,362790.1785714286,1
2584,76018,20201126,201126,95539,4,13,11,362800,362800,362775,362787.5,362788.5416666667,1
2585,76031,20201126,201126,95539,1,8,18,362800,362800,362775,362787.5,362782.6923076923,1
2586,76036,20201126,201126,95539,1,7,21,362800,362800,362775,362787.5,362781.25,1
2587,76065,20201126,201126,95539,11,12,11,362775,362800,362775,362787.5,362788.04347826086,-1
2588,76066,20201126,201126,95539,13,12,11,362750,362800,362775,362787.5,362788.04347826086,-1
2589,76123,20201126,201126,95539,8,21,8,362775,362775,362750,362762.5,362768.1034482759,1
2590,76134,20201126,201126,95539,2,10,7,362775,362775,362750,362762.5,362764.70588235295,1
2591,76137,20201126,201126,95539,3,8,7,362775,362775,362750,362762.5,362763.3333333333,1
2592,76182,20201126,201126,95540,3,17,5,362800,362800,362775,362787.5,362794.3181818182,1
2593,76191,20201126,201126,95540,3,13,7,362800,362800,362775,362787.5,362791.25,1
2594,76270,20201126,201126,95541,5,14,5,362775,362800,362775,362787.5,362793.4210526316,-1
2595,76315,20201126,201126,95541,3,19,6,362750,362775,362750,362762.5,362769.0,-1
2596,76322,20201126,201126,95542,3,20,2,362775,362775,362750,362762.5,362772.7272727273,1
2597,76333,20201126,201126,95542,3,16,3,362775,362775,362750,362762.5,362771.05263157893,1
2598,76354,20201126,201126,95542,1,12,6,362750,362775,362750,362762.5,362766.6666666667,-1
2599,76361,20201126,201126,95542,1,14,5,362750,362775,362750,362762.5,362768.4210526316,-1
2600,76370,20201126,201126,95543,2,15,2,362775,362775,362750,362762.5,362772.0588235294,1
2601,76373,20201126,201126,95543,2,13,2,362775,362775,362750,362762.5,362771.6666666667,1
2602,76398,20201126,201126,95543,4,13,2,362775,362775,362750,362762.5,362771.6666666667,1
2603,76439,20201126,201126,95544,5,12,5,362750,362775,362750,362762.5,362767.64705882355,-1
2604,76472,20201126,201126,95545,2,10,15,362750,362750,362725,362737.5,362735.0,1
2605,76475,20201126,201126,95545,2,8,15,362750,362750,362725,362737.5,362733.6956521739,1
2606,76482,20201126,201126,95545,2,2,15,362750,362750,362725,362737.5,362727.9411764706,1
2607,76513,20201126,201126,95545,1,15,3,362750,362775,362750,362762.5,362770.8333333333,-1
2608,76516,20201126,201126,95545,1,15,2,362750,362775,362750,362762.5,362772.0588235294,-1
2609,76519,20201126,201126,95545,1,15,1,362750,362775,362750,362762.5,362773.4375,-1
2610,76538,20201126,201126,95545,2,2,16,362750,362750,362725,362737.5,362727.77777777775,1
2611,76587,20201126,201126,95546,1,14,5,362750,362775,362750,362762.5,362768.4210526316,-1
2612,76594,20201126,201126,95546,1,14,2,362775,362775,362750,362762.5,362771.875,1
2613,76621,20201126,201126,95546,1,8,14,362775,362775,362750,362762.5,362759.0909090909,1
2614,76646,20201126,201126,95546,1,4,18,362775,362775,362750,362762.5,362754.54545454547,1
2615,76649,20201126,201126,95546,5,3,18,362750,362775,362750,362762.5,362753.5714285714,-1
2616,76714,20201126,201126,95546,1,13,18,362775,362775,362725,362750.0,362745.96774193546,1
2617,76725,20201126,201126,95546,2,12,3,362775,362775,362750,362762.5,362770.0,1
2618,76728,20201126,201126,95546,2,10,3,362775,362775,362750,362762.5,362769.23076923075,1
2619,76789,20201126,201126,95546,1,12,5,362775,362775,362750,362762.5,362767.64705882355,1
2620,76796,20201126,201126,95547,1,11,5,362750,362775,362750,362762.5,362767.1875,-1
2621,76825,20201126,201126,95547,1,11,5,362775,362775,362750,362762.5,362767.1875,1
2622,76844,20201126,201126,95547,1,12,3,362775,362775,362750,362762.5,362770.0,1
2623,76855,20201126,201126,95547,1,12,6,362775,362775,362750,362762.5,362766.6666666667,1
2624,76916,20201126,201126,95548,1,9,5,362775,362775,362750,362762.5,362766.0714285714,1
2625,76947,20201126,201126,95548,1,14,3,362750,362775,362750,362762.5,362770.5882352941,-1
2626,76950,20201126,201126,95548,1,14,2,362750,362775,362750,362762.5,362771.875,-1
2627,76953,20201126,201126,95548,1,14,1,362750,362775,362750,362762.5,362773.3333333333,-1
2628,76966,20201126,201126,95548,1,1,19,362750,362750,362725,362737.5,362726.25,1
2629,76983,20201126,201126,95549,1,15,2,362775,362775,362750,362762.5,362772.0588235294,1
2630,76990,20201126,201126,95549,1,15,3,362775,362775,362750,362762.5,362770.8333333333,1
2631,77001,20201126,201126,95549,2,14,7,362775,362775,362750,362762.5,362766.6666666667,1
2632,77036,20201126,201126,95549,1,13,2,362750,362775,362750,362762.5,362771.6666666667,-1
2633,77039,20201126,201126,95549,1,13,1,362750,362775,362750,362762.5,362773.21428571426,-1
2634,77058,20201126,201126,95549,1,2,17,362750,362750,362725,362737.5,362727.63157894736,1
2635,77123,20201126,201126,95550,1,15,6,362750,362775,362750,362762.5,362767.85714285716,-1
2636,77126,20201126,201126,95550,1,15,5,362750,362775,362750,362762.5,362768.75,-1
2637,77129,20201126,201126,95550,1,15,4,362750,362775,362750,362762.5,362769.7368421053,-1
2638,77132,20201126,201126,95550,3,15,3,362750,362775,362750,362762.5,362770.8333333333,-1
2639,77155,20201126,201126,95550,2,3,18,362750,362750,362725,362737.5,362728.5714285714,1
2640,77158,20201126,201126,95550,1,1,18,362750,362750,362725,362737.5,362726.3157894737,1
2641,77175,20201126,201126,95550,1,17,8,362750,362775,362750,362762.5,362767.0,-1
2642,77196,20201126,201126,95550,1,13,4,362775,362775,362750,362762.5,362769.1176470588,1
2643,77215,20201126,201126,95550,1,13,5,362775,362775,362750,362762.5,362768.05555555556,1
2644,77246,20201126,201126,95550,1,12,5,362775,362775,362750,362762.5,362767.64705882355,1
2645,77253,20201126,201126,95551,1,11,7,362775,362775,362750,362762.5,362765.27777777775,1
2646,77274,20201126,201126,95551,1,8,17,362775,362775,362750,362762.5,362758.0,1
2647,77287,20201126,201126,95551,1,5,19,362775,362775,362750,362762.5,362755.2083333333,1
2648,77290,20201126,201126,95551,1,4,19,362775,362775,362750,362762.5,362754.347826087,1
2649,77297,20201126,201126,95551,1,3,19,362775,362775,362750,362762.5,362753.4090909091,1
2650,77302,20201126,201126,95551,3,3,19,362775,362775,362750,362762.5,362753.4090909091,1
2651,77303,20201126,201126,95551,10,3,19,362800,362775,362750,362762.5,362753.4090909091,1
2652,77400,20201126,201126,95551,1,29,29,362825,362825,362775,362800.0,362800.0,1
2653,77413,20201126,201126,95551,1,29,1,362800,362825,362800,362812.5,362824.1666666667,-1
2654,77432,20201126,201126,95552,1,30,26,362825,362825,362775,362800.0,362801.78571428574,1
2655,77443,20201126,201126,95552,2,29,29,362775,362825,362775,362800.0,362800.0,-1
2656,77456,20201126,201126,95552,1,2,20,362800,362800,362775,362787.5,362777.2727272727,1
2657,77459,20201126,201126,95552,1,1,20,362800,362800,362775,362787.5,362776.1904761905,1
2658,77478,20201126,201126,95553,1,29,26,362825,362825,362775,362800.0,362801.36363636365,1
2659,77481,20201126,201126,95553,1,28,26,362825,362825,362775,362800.0,362800.9259259259,1
2660,77490,20201126,201126,95553,1,27,1,362800,362825,362800,362812.5,362824.10714285716,-1
2661,77499,20201126,201126,95553,1,27,20,362825,362825,362775,362800.0,362803.72340425535,1
2662,77514,20201126,201126,95553,13,26,20,362825,362825,362775,362800.0,362803.26086956525,1
2663,77559,20201126,201126,95553,1,11,16,362825,362825,362800,362812.5,362810.18518518517,1
2664,77562,20201126,201126,95553,2,10,16,362825,362825,362800,362812.5,362809.6153846154,1
2665,77583,20201126,201126,95554,1,8,14,362825,362825,362800,362812.5,362809.0909090909,1
2666,77586,20201126,201126,95554,1,7,14,362825,362825,362800,362812.5,362808.3333333333,1
2667,77593,20201126,201126,95554,1,6,14,362800,362825,362800,362812.5,362807.5,-1
2668,77608,20201126,201126,95555,1,10,13,362825,362825,362800,362812.5,362810.8695652174,1
2669,77633,20201126,201126,95555,1,3,16,362825,362825,362800,362812.5,362803.94736842107,1
2670,77638,20201126,201126,95555,1,2,15,362825,362825,362800,362812.5,362802.9411764706,1
2671,77645,20201126,201126,95555,1,1,17,362825,362825,362800,362812.5,362801.3888888889,1
2672,77662,20201126,201126,95555,3,26,5,362825,362850,362825,362837.5,362845.96774193546,-1
2673,77685,20201126,201126,95555,1,1,16,362825,362825,362800,362812.5,362801.4705882353,1
2674,77688,20201126,201126,95555,1,27,16,362850,362850,362800,362825.0,362831.3953488372,1
2675,77735,20201126,201126,95555,1,10,12,362825,362825,362800,362812.5,362811.36363636365,1
2676,77756,20201126,201126,95556,1,3,15,362825,362825,362800,362812.5,362804.1666666667,1
2677,77759,20201126,201126,95556,1,2,15,362825,362825,362800,362812.5,362802.9411764706,1
2678,77790,20201126,201126,95556,1,3,14,362825,362825,362800,362812.5,362804.4117647059,1
2679,77793,20201126,201126,95556,2,2,14,362825,362825,362800,362812.5,362803.125,1
2680,77794,20201126,201126,95556,2,2,14,362850,362825,362800,362812.5,362803.125,1
2681,77843,20201126,201126,95557,2,21,2,362825,362850,362825,362837.5,362847.82608695654,-1
2682,77844,20201126,201126,95557,3,21,2,362800,362850,362825,362837.5,362847.82608695654,-1
2683,77903,20201126,201126,95557,1,6,13,362825,362825,362800,362812.5,362807.8947368421,1
2684,77936,20201126,201126,95557,3,3,13,362825,362825,362800,362812.5,362804.6875,1
2685,77937,20201126,201126,95557,1,3,13,362850,362825,362800,362812.5,362804.6875,1
2686,77976,20201126,201126,95557,1,21,1,362825,362850,362825,362837.5,362848.86363636365,-1
2687,78013,20201126,201126,95557,1,27,15,362850,362850,362800,362825.0,362832.14285714284,1
2688,78030,20201126,201126,95557,1,2,15,362825,362825,362800,362812.5,362802.9411764706,1
2689,78043,20201126,201126,95557,2,27,17,362850,362850,362800,362825.0,362830.6818181818,1
2690,78064,20201126,201126,95558,1,1,16,362825,362825,362800,362812.5,362801.4705882353,1
2691,78085,20201126,201126,95558,1,23,1,362825,362850,362825,362837.5,362848.9583333333,-1
2692,78118,20201126,201126,95559,1,2,14,362825,362825,362800,362812.5,362803.125,1
2693,78125,20201126,201126,95559,1,1,14,362825,362825,362800,362812.5,362801.6666666667,1
2694,78146,20201126,201126,95559,1,29,15,362850,362850,362800,362825.0,362832.95454545453,1
2695,78165,20201126,201126,95559,1,3,14,362825,362825,362800,362812.5,362804.4117647059,1
2696,78176,20201126,201126,95559,1,1,17,362825,362825,362800,362812.5,362801.3888888889,1
2697,78187,20201126,201126,95600,3,29,18,362850,362850,362800,362825.0,362830.8510638298,1
2698,78230,20201126,201126,95600,9,14,19,362850,362850,362825,362837.5,362835.6060606061,1
2699,78233,20201126,201126,95600,3,5,19,362850,362850,362825,362837.5,362830.2083333333,1
2700,78332,20201126,201126,95601,1,1,18,362850,362850,362825,362837.5,362826.3157894737,1
2701,78351,20201126,201126,95601,1,22,19,362825,362875,362825,362850.0,362851.8292682927,-1
2702,78378,20201126,201126,95602,5,23,18,362875,362875,362825,362850.0,362853.0487804878,1
2703,78459,20201126,201126,95603,5,9,9,362850,362875,362850,362862.5,362862.5,-1
2704,78470,20201126,201126,95603,4,14,4,362850,362875,362850,362862.5,362869.44444444444,-1
2705,78519,20201126,201126,95605,1,10,16,362825,362850,362825,362837.5,362834.6153846154,-1
2706,78554,20201126,201126,95606,5,19,9,362825,362850,362825,362837.5,362841.96428571426,-1
2707,78557,20201126,201126,95606,2,19,4,362825,362850,362825,362837.5,362845.652173913,-1
2708,78560,20201126,201126,95606,2,19,2,362825,362850,362825,362837.5,362847.61904761905,-1
2709,78577,20201126,201126,95606,3,7,20,362825,362825,362800,362812.5,362806.48148148146,1
2710,78580,20201126,201126,95606,2,2,20,362825,362825,362800,362812.5,362802.2727272727,1
2711,78625,20201126,201126,95606,2,22,2,362825,362850,362825,362837.5,362847.9166666667,-1
2712,78658,20201126,201126,95608,1,7,16,362800,362825,362800,362812.5,362807.60869565216,-1
2713,78699,20201126,201126,95608,1,26,3,362800,362825,362800,362812.5,362822.4137931034,-1
2714,78704,20201126,201126,95608,2,27,2,362800,362825,362800,362812.5,362823.275862069,-1
2715,78719,20201126,201126,95610,4,26,25,362825,362825,362775,362800.0,362800.49019607843,1
2716,78728,20201126,201126,95610,2,22,7,362825,362825,362800,362812.5,362818.9655172414,1
2717,78757,20201126,201126,95611,1,19,5,362800,362825,362800,362812.5,362819.7916666667,-1
2718,78760,20201126,201126,95611,2,19,4,362800,362825,362800,362812.5,362820.652173913,-1
2719,78765,20201126,201126,95611,1,19,1,362800,362825,362800,362812.5,362823.75,-1
2720,78780,20201126,201126,95611,1,2,24,362800,362800,362775,362787.5,362776.92307692306,1
2721,78783,20201126,201126,95611,1,1,24,362775,362800,362775,362787.5,362776.0,-1
2722,78790,20201126,201126,95611,1,1,23,362800,362800,362775,362787.5,362776.0416666667,1
2723,78797,20201126,201126,95611,1,20,2,362825,362825,362800,362812.5,362822.7272727273,1
2724,78820,20201126,201126,95611,1,18,5,362825,362825,362800,362812.5,362819.5652173913,1
2725,78995,20201126,201126,95613,1,13,2,362825,362825,362800,362812.5,362821.6666666667,1
2726,79024,20201126,201126,95613,1,11,6,362825,362825,362800,362812.5,362816.17647058825,1
2727,79057,20201126,201126,95613,1,1,17,362825,362825,362800,362812.5,362801.3888888889,1
2728,79070,20201126,201126,95613,1,17,19,362850,362850,362800,362825.0,362823.6111111111,1
2729,79075,20201126,201126,95614,1,16,18,362850,362850,362800,362825.0,362823.5294117647,1
2730,79094,20201126,201126,95614,1,14,18,362850,362850,362800,362825.0,362821.875,1
2731,79109,20201126,201126,95614,1,14,3,362850,362850,362825,362837.5,362845.5882352941,1
2732,79124,20201126,201126,95614,1,14,18,362850,362850,362800,362825.0,362821.875,1
2733,79133,20201126,201126,95615,1,14,18,362850,362850,362800,362825.0,362821.875,1
2734,79138,20201126,201126,95615,1,14,18,362850,362850,362800,362825.0,362821.875,1
2735,79141,20201126,201126,95615,1,13,18,362850,362850,362800,362825.0,362820.96774193546,1
2736,79148,20201126,201126,95615,1,12,20,362850,362850,362800,362825.0,362818.75,1
2737,79251,20201126,201126,95618,1,16,4,362800,362825,362800,362812.5,362820.0,-1
2738,79284,20201126,201126,95619,1,13,6,362800,362825,362800,362812.5,362817.1052631579,-1
2739,79329,20201126,201126,95620,1,20,1,362800,362825,362800,362812.5,362823.8095238095,-1
2740,79338,20201126,201126,95620,24,20,24,362775,362825,362775,362800.0,362797.7272727273,-1
2741,79339,20201126,201126,95620,21,20,24,362750,362825,362775,362800.0,362797.7272727273,-1
2742,79340,20201126,201126,95620,30,20,24,362725,362825,362775,362800.0,362797.7272727273,-1
2743,79341,20201126,201126,95620,41,20,24,362700,362825,362775,362800.0,362797.7272727273,-1
2744,79342,20201126,201126,95620,1,20,24,362675,362825,362775,362800.0,362797.7272727273,-1
2745,79355,20201126,201126,95620,1,46,28,362700,362700,362675,362687.5,362690.54054054053,1
2746,79368,20201126,201126,95620,1,45,27,362700,362700,362675,362687.5,362690.625,1
2747,79371,20201126,201126,95620,1,44,27,362700,362700,362675,362687.5,362690.4929577465,1
2748,79374,20201126,201126,95620,8,43,27,362700,362700,362675,362687.5,362690.35714285716,1
2749,79377,20201126,201126,95620,1,35,27,362700,362700,362675,362687.5,362689.1129032258,1
2750,79390,20201126,201126,95620,1,35,27,362700,362700,362675,362687.5,362689.1129032258,1
2751,79393,20201126,201126,95620,22,34,27,362700,362700,362675,362687.5,362688.9344262295,1
2752,79398,20201126,201126,95620,2,12,31,362700,362700,362675,362687.5,362681.9767441861,1
2753,79403,20201126,201126,95620,9,10,28,362700,362700,362675,362687.5,362681.5789473684,1
2754,79406,20201126,201126,95620,1,1,28,362700,362700,362675,362687.5,362675.8620689655,1
2755,79411,20201126,201126,95620,1,10,1,362700,362725,362700,362712.5,362722.7272727273,-1
2756,79418,20201126,201126,95620,1,1,26,362700,362700,362675,362687.5,362675.9259259259,1
2757,79463,20201126,201126,95620,1,13,7,362725,362725,362700,362712.5,362716.25,1
2758,79472,20201126,201126,95620,1,10,9,362725,362725,362700,362712.5,362713.15789473685,1
2759,79485,20201126,201126,95620,1,9,12,362725,362725,362700,362712.5,362710.71428571426,1
2760,79512,20201126,201126,95620,5,5,17,362725,362725,362700,362712.5,362705.6818181818,1
2761,79543,20201126,201126,95620,6,16,7,362725,362750,362725,362737.5,362742.39130434784,-1
2762,79550,20201126,201126,95620,1,11,1,362725,362750,362725,362737.5,362747.9166666667,-1
2763,79559,20201126,201126,95620,1,5,23,362725,362725,362700,362712.5,362704.46428571426,1
2764,79570,20201126,201126,95620,4,7,20,362725,362725,362700,362712.5,362706.48148148146,1
2765,79573,20201126,201126,95620,3,3,20,362725,362725,362700,362712.5,362703.26086956525,1
2766,79602,20201126,201126,95620,1,12,5,362725,362750,362725,362737.5,362742.64705882355,-1
2767,79635,20201126,201126,95620,9,7,9,362725,362750,362725,362737.5,362735.9375,-1
2768,79662,20201126,201126,95620,4,6,17,362725,362725,362700,362712.5,362706.52173913043,1
2769,79665,20201126,201126,95620,1,2,17,362725,362725,362700,362712.5,362702.63157894736,1
2770,79668,20201126,201126,95620,1,1,17,362725,362725,362700,362712.5,362701.3888888889,1
2771,79683,20201126,201126,95620,1,19,1,362725,362750,362725,362737.5,362748.75,-1
2772,79728,20201126,201126,95621,1,5,17,362725,362725,362700,362712.5,362705.6818181818,1
2773,79749,20201126,201126,95621,1,19,1,362725,362750,362725,362737.5,362748.75,-1
2774,79804,20201126,201126,95621,8,12,8,362700,362725,362700,362712.5,362715.0,-1
2775,79819,20201126,201126,95621,1,2,21,362700,362700,362675,362687.5,362677.17391304346,1
2776,79890,20201126,201126,95622,1,7,13,362700,362725,362700,362712.5,362708.75,-1
2777,79911,20201126,201126,95622,3,14,3,362700,362725,362700,362712.5,362720.5882352941,-1
